"TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","LineOfCode","HasTitle","HasFavicon","Robots","NoOfSelfRedirect","NoOfPopup","NoOfiFrame","HasExternalFormSubmit","HasPasswordField","Bank","Pay","Crypto","NoOfImage","NoOfCSS","NoOfJS","label"
112,2,1,0,200,1,1,0,0,0,5,0,0,0,0,0,2,13,7,1
96,3,1,0,1084,1,1,0,0,0,0,1,0,0,0,0,50,6,27,1
175,2,1,0,934,1,1,0,0,9,0,0,0,0,1,0,25,7,9,1
301,2,1,0,78405,1,1,0,0,0,0,0,0,1,0,0,10,3,5,1
96,3,1,0,990,1,1,1,0,0,1,0,0,0,1,0,51,18,21,1
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,719,1,1,0,0,0,2,0,0,0,0,0,12,4,11,1
96,3,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
169,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,584,1,0,1,0,0,0,0,0,0,0,0,17,7,11,1
96,3,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,1,0,3001,1,0,1,0,0,0,1,1,1,1,0,53,14,37,1
96,3,1,0,974,1,1,0,0,0,1,0,0,1,0,0,50,7,15,1
96,3,1,0,1189,1,1,0,0,0,0,0,0,0,0,0,1,24,14,1
128,2,1,0,2300,1,1,0,0,0,0,0,0,0,1,0,40,1,15,1
340,2,1,0,1928,1,0,1,1,0,17,1,0,0,0,0,81,23,54,1
96,3,1,0,1590,1,1,0,0,0,0,0,0,0,0,0,55,15,18,1
96,3,1,0,386,1,0,0,0,0,2,0,0,0,0,0,9,9,9,1
176,4,1,0,2087,1,1,0,0,0,0,0,0,0,1,0,3,1,2,1
258,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,1872,1,1,0,0,0,2,0,0,0,1,0,24,2,14,1
258,3,1,0,888,1,1,1,0,0,0,0,0,0,1,0,2,2,2,1
112,2,1,0,4692,1,0,1,0,0,7,0,0,0,0,0,32,20,36,1
112,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1649,1,0,0,0,0,0,0,0,0,0,0,47,17,8,1
175,2,1,0,269,1,0,0,0,0,0,0,0,0,1,0,12,3,6,1
113,3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,1,0,141,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0
345,2,2,0,6934,1,0,0,0,0,0,0,0,0,1,0,3,5,11,1
205,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,666,1,1,1,0,0,4,0,0,0,1,0,7,2,4,1
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1345,1,1,1,0,0,0,0,0,0,0,0,35,9,23,1
96,3,1,0,3254,1,1,0,0,25,0,0,0,0,0,0,102,15,6,1
80,2,1,0,105,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
96,3,1,0,440,1,1,0,0,0,0,0,0,0,0,0,11,2,7,1
96,3,1,0,4353,1,0,1,0,0,0,0,0,0,1,0,436,10,16,1
296,2,2,0,211,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
96,3,1,0,2210,1,0,1,0,0,5,0,1,0,1,0,38,24,34,1
71,2,2,0,2755,1,1,1,0,0,10,0,0,0,0,0,38,4,10,1
96,3,1,0,559,1,1,1,0,0,2,0,0,0,1,0,15,14,28,1
50,2,2,0,412,1,0,0,0,0,0,0,0,0,1,0,7,8,6,1
258,3,1,0,954,1,0,1,0,0,4,0,0,0,0,0,23,46,56,1
136,2,1,0,4277,1,1,0,0,0,5,0,0,0,1,0,67,7,13,1
96,3,1,0,7423,1,1,1,0,0,21,0,1,1,1,0,1014,1,16,1
45,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2,1,0,1051,1,0,1,0,0,11,0,0,0,0,0,18,8,11,1
96,3,1,0,2166,1,0,0,0,0,21,0,1,1,1,0,130,3,26,1
96,3,1,0,924,1,0,1,0,1,0,0,0,0,0,0,17,13,30,1
242,3,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,621,1,1,0,0,0,2,0,0,0,0,0,38,4,8,1
96,3,1,0,804,1,1,1,0,0,6,0,0,0,1,0,39,2,32,1
152,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1594,1,1,1,0,0,2,0,0,0,1,1,8,5,6,1
96,3,1,0,10702,1,0,1,1,0,5,0,0,0,0,1,184,16,66,1
258,3,1,0,1377,1,1,0,0,0,0,0,0,0,0,0,24,1,28,1
290,2,1,0,668,1,1,0,0,0,0,1,0,0,0,0,52,9,9,1
123,3,1,0,2694,1,1,0,0,0,3,0,0,0,1,1,12,3,67,1
242,3,1,0,3199,1,1,1,0,0,0,0,1,0,0,0,44,21,38,1
96,3,1,0,789,1,0,1,0,0,0,0,0,0,1,0,64,7,13,1
96,3,1,0,976,1,1,1,0,0,2,0,0,0,0,0,30,53,14,1
242,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,3,1,0,1468,1,1,0,0,0,19,0,1,1,1,0,51,4,25,1
45,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
345,2,2,0,711,1,0,0,0,0,0,0,0,0,0,0,16,7,10,1
96,3,1,0,107,1,0,0,0,0,0,0,0,0,0,0,1,4,3,1
96,3,1,0,5941,1,0,1,0,0,26,0,0,0,0,0,154,10,25,1
287,2,1,0,3545,1,1,1,1,1,16,0,0,0,1,0,71,19,38,1
346,2,1,0,13476,1,1,0,0,0,0,0,0,0,1,0,110,1,13,1
180,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,121,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,2,0,314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,997,1,0,0,0,0,10,0,0,0,0,0,26,40,31,1
290,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,2,0,92,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
96,3,1,0,965,1,0,0,0,0,0,0,0,1,0,0,86,4,8,1
96,3,1,0,2363,1,1,1,0,0,0,0,0,0,1,0,54,3,22,1
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,1,0,2596,1,1,0,0,0,2,0,0,1,1,0,65,8,13,1
96,3,1,0,413,1,1,1,0,0,0,0,0,0,0,0,8,2,3,1
150,3,2,0,522,1,1,0,0,0,0,0,0,0,0,0,19,3,8,1
50,2,2,0,3039,1,0,1,0,0,0,1,0,0,1,0,209,15,17,1
96,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2,1,0,2035,1,1,0,0,0,1,0,0,0,0,0,45,8,13,1
96,3,1,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,2,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,699,1,0,1,0,0,0,0,0,0,0,0,10,15,41,1
96,3,1,0,723,1,1,1,0,0,0,1,0,0,1,0,24,2,11,1
45,3,1,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1008,1,0,0,0,0,1,0,0,0,1,0,33,5,5,1
50,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,3087,1,1,1,0,0,2,0,0,0,0,0,154,14,9,1
96,3,1,0,1343,1,1,1,0,0,3,0,0,0,0,0,38,20,33,1
113,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,3976,1,0,0,0,0,19,0,1,1,1,0,92,3,22,1
364,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,2,0,4971,1,1,0,0,0,5,0,0,0,1,0,56,23,45,1
258,3,1,0,892,1,0,1,0,0,0,1,0,0,0,0,15,20,29,1
96,3,1,0,965,1,0,1,0,0,0,0,1,0,0,0,26,10,17,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2,2,0,608,1,0,0,0,0,2,0,0,0,0,0,2,41,27,1
150,3,2,0,4361,1,1,0,0,0,1,0,0,0,0,1,32,24,35,1
258,3,1,0,5383,1,0,0,0,0,0,0,0,1,1,0,33,36,39,1
96,3,1,0,2580,1,1,1,0,0,3,0,0,1,0,0,113,190,44,1
96,3,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,3,1,0,4192,1,0,1,0,0,0,0,0,0,0,0,267,64,49,1
96,3,1,0,6755,1,0,0,0,0,20,0,1,1,1,0,474,5,25,1
96,3,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,3332,1,0,1,0,0,0,0,1,1,1,0,80,5,26,1
241,4,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,870,1,0,0,0,0,0,0,0,0,1,0,9,1,18,1
96,3,1,0,1570,1,1,1,0,0,5,0,0,1,0,0,38,1,10,1
270,2,3,0,1171,1,0,0,0,0,0,0,0,0,0,0,27,7,4,1
96,3,1,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2,1,0,1316,1,0,0,0,0,1,1,1,0,0,0,55,22,24,1
290,2,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1088,1,1,0,0,0,2,0,0,0,0,0,29,2,4,1
45,3,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2,2,0,701,1,1,0,0,0,1,0,0,0,0,0,28,9,7,1
45,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,943,1,0,0,0,0,2,0,0,0,0,0,8,1,4,1
96,3,1,0,351,1,1,0,0,0,1,0,0,0,1,0,3,3,14,1
287,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,921,1,0,1,0,0,0,0,0,0,0,0,4,7,10,1
96,3,1,0,415,1,0,0,0,0,0,0,0,0,0,0,8,1,1,1
258,3,2,0,872,1,1,0,0,0,0,0,0,0,0,0,29,3,7,1
136,2,1,0,968,1,1,0,0,0,1,0,0,0,0,0,17,14,16,1
96,3,1,0,30,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
96,3,1,0,499,1,1,1,0,0,0,0,0,0,0,0,5,30,32,1
96,3,1,0,2427,1,1,0,0,0,1,0,0,0,0,0,11,12,18,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,4,0,0,88,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
96,3,1,0,2213,1,1,1,0,0,0,0,0,1,1,0,83,13,30,1
96,3,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,2,1,0,6834,1,1,1,0,1,15,0,1,1,1,0,195,4,16,1
96,3,1,0,748,1,0,0,0,0,0,0,0,0,0,0,12,0,4,1
96,3,1,0,621,1,0,0,0,1,0,0,0,0,0,0,2,5,12,1
96,3,1,0,616,1,0,1,1,0,0,0,0,0,0,0,24,4,18,1
46,2,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,648,1,1,0,0,0,2,0,0,0,0,0,15,5,40,1
96,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,834,1,0,1,0,1,2,0,0,0,0,0,26,7,27,1
96,3,1,0,760,1,1,1,0,0,0,0,0,0,0,0,27,3,12,1
258,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1260,1,0,0,1,0,0,0,1,0,1,0,23,11,10,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,1,0,53,1,1,0,0,0,0,0,0,0,0,0,15,1,0,0
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,1,0,543,1,0,0,0,0,1,0,0,0,0,0,10,2,10,1
345,2,2,0,789,1,1,0,0,0,1,0,0,0,0,0,31,3,4,1
96,3,1,0,812,1,0,0,0,0,0,0,0,0,0,0,5,4,3,1
49,2,1,0,2176,1,0,1,0,0,4,0,0,1,0,0,27,9,9,1
139,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345,2,2,0,1427,1,0,1,0,1,2,0,0,0,0,0,38,13,98,1
49,2,2,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96,3,1,0,30,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
96,3,1,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,1,0,40,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
361,5,1,0,2083,1,1,0,0,0,0,0,0,0,0,0,12,2,2,1
362,2,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,3,1,0,398,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1
96,3,2,0,63,1,0,1,0,0,0,0,0,0,0,0,3,1,4,0
345,2,3,0,909,1,0,1,0,0,0,0,0,0,0,0,3,3,7,1
75,2,1,0,948,1,1,0,0,0,0,0,0,0,1,0,21,37,22,1
96,3,1,0,219,1,0,0,0,0,1,0,0,0,0,0,58,1,1,1
191,2,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,2,0,193,1,1,1,0,0,0,0,0,0,0,0,12,1,10,1
96,3,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,3,1,0,252,1,0,0,0,0,0,0,0,0,0,0,5,5,6,1
130,2,1,0,1796,1,1,0,0,0,1,0,0,0,0,0,25,2,2,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,3,1,0,622,1,0,0,0,0,0,0,0,1,0,0,6,5,47,1
96,3,1,0,1450,1,1,0,0,0,1,0,0,0,0,0,80,8,9,1
137,3,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,4138,1,1,0,0,1,2,0,0,1,1,0,33,3,15,1
295,4,1,0,1153,1,1,0,0,0,2,0,0,1,0,0,57,1,9,1
96,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,121,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0
96,3,1,0,2888,1,0,1,0,0,4,0,0,0,0,0,26,22,10,1
96,3,1,0,2511,1,1,0,0,0,1,0,0,0,1,0,21,2,13,1
345,2,2,0,2513,1,1,0,0,0,0,0,0,0,1,0,27,2,12,1
96,3,1,0,82,1,0,0,0,0,0,0,1,0,1,0,2,1,2,0
96,3,1,0,2911,1,1,0,0,0,19,0,1,1,1,0,20,3,21,1
112,2,1,0,540,1,1,1,0,0,0,0,0,0,0,0,5,1,0,1
345,2,2,0,725,1,1,0,0,0,1,0,0,0,0,0,52,2,9,1
96,3,1,0,1382,1,1,1,0,0,4,0,0,0,1,1,51,28,50,1
96,3,1,0,3691,1,1,0,0,0,2,0,0,0,1,1,53,14,10,1
96,3,1,0,1401,1,0,1,0,0,2,0,0,0,0,0,23,25,20,1
96,3,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
96,3,1,0,20,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
96,3,1,0,330,1,0,1,0,0,1,0,0,0,0,0,22,1,6,1
96,3,1,0,1872,1,1,0,1,0,3,0,1,0,0,0,24,12,20,1
82,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71,2,2,0,2062,1,0,1,0,1,3,0,1,0,0,0,37,32,42,1
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,129,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
96,3,1,0,1487,1,1,0,0,0,19,0,1,1,1,0,7,9,25,1
49,2,1,0,1566,1,1,1,1,0,4,0,1,0,0,0,12,35,17,1
96,3,1,0,2445,1,1,0,1,0,2,0,1,0,1,0,61,24,50,1
96,3,1,0,4024,1,1,0,0,0,1,0,0,0,0,0,1,7,10,1
361,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,3,0,27,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,3269,1,1,1,0,0,0,0,0,1,1,0,124,21,19,1
96,3,1,0,1260,1,0,0,0,18,0,0,0,0,0,0,32,4,6,1
367,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2,2,0,406,1,1,0,0,0,11,0,0,0,1,0,21,6,7,1
290,2,2,0,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,538,1,0,1,0,0,1,0,0,0,1,0,5,12,14,1
96,3,1,0,2901,1,0,1,1,3,21,0,1,1,1,0,49,10,34,1
96,3,1,0,112,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,2,2,0,148,1,0,0,0,0,3,0,0,0,0,0,1,0,2,0
335,3,3,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2806,1,1,0,0,0,1,0,0,0,1,0,65,11,11,1
96,3,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
242,3,1,0,199,1,0,0,0,0,0,0,0,0,0,0,15,1,0,1
71,2,2,0,12472,1,0,0,0,0,3,0,1,0,1,1,230,16,295,1
345,2,2,0,3375,1,1,0,0,0,2,0,0,0,1,0,44,1,4,1
96,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,1080,1,1,0,0,0,1,0,0,0,0,0,47,3,8,1
242,3,1,0,1540,1,0,0,0,1,0,0,1,0,0,0,32,16,24,1
176,4,1,0,2901,1,0,1,0,0,0,0,0,0,0,0,66,12,58,1
96,3,1,0,145,1,0,1,0,0,0,0,0,0,0,0,8,1,0,1
270,2,2,0,95,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
96,3,1,0,42424,1,1,0,0,0,3,0,0,1,1,1,287,4,10,1
258,3,1,0,443,1,1,0,0,0,0,1,0,0,0,0,3,7,8,1
345,2,2,0,496,1,1,1,0,0,4,0,1,0,0,0,9,5,13,1
206,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,370,1,0,0,0,0,0,0,0,0,1,0,18,1,6,1
249,2,1,0,729,1,0,1,0,0,0,1,0,0,1,0,19,22,29,1
242,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,834,1,1,0,0,0,0,0,0,0,1,0,35,14,28,1
96,3,0,0,86,1,1,0,0,0,0,0,0,1,0,0,0,4,63,0
258,3,1,0,690,1,0,1,0,0,2,0,0,0,0,0,5,34,54,1
343,2,2,0,589,1,1,1,0,0,1,1,0,0,0,0,6,3,10,1
364,3,1,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,2,0,873,1,0,0,0,0,0,0,0,0,0,0,2,3,42,1
258,3,1,0,247,1,1,0,0,0,0,0,0,0,0,0,6,8,15,1
242,3,1,0,2610,1,1,1,0,0,2,0,0,0,0,0,40,36,56,1
168,2,1,0,361,1,0,0,0,0,0,0,0,1,0,0,16,1,2,1
258,3,1,0,313,1,0,0,0,0,2,0,0,0,0,0,10,4,14,1
346,2,1,0,3572,1,1,0,0,0,8,0,0,0,1,0,1,16,23,1
345,2,2,0,1639,1,0,1,0,0,4,0,0,0,1,0,27,6,16,1
258,3,1,0,372,1,0,0,0,0,0,0,0,0,0,0,25,4,12,1
187,2,1,0,579,1,1,1,0,0,0,0,0,0,0,0,11,4,10,1
96,3,1,0,545,1,0,0,0,0,0,0,0,0,1,0,12,9,12,1
75,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,792,1,1,1,0,4,6,0,0,0,0,0,26,17,23,1
242,3,1,0,216,1,0,0,0,1,0,0,0,0,1,0,3,2,3,1
123,3,2,0,401,1,1,0,0,0,2,0,0,0,0,0,24,1,6,1
96,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
96,3,1,0,982,1,1,1,0,0,2,1,1,0,0,0,24,36,33,1
258,3,1,0,1375,1,0,1,0,0,0,0,0,1,0,0,58,9,14,1
345,2,2,0,271,1,0,1,0,4,0,0,0,0,0,0,4,2,9,1
96,3,1,0,30,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
281,6,1,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,123,1,0,0,0,0,0,0,0,0,0,0,5,1,5,0
96,3,1,0,138,1,0,0,0,0,0,0,0,0,0,0,6,2,1,1
96,3,1,0,4358,1,1,0,0,8,2,0,0,0,0,0,32,3,22,1
187,2,2,0,1277,1,0,0,0,0,0,0,0,0,0,0,96,2,5,1
136,2,2,0,441,1,1,0,0,1,0,0,0,0,0,0,9,4,6,1
96,3,1,0,1008,1,1,0,0,0,0,0,0,1,0,0,33,10,12,1
96,3,1,0,2118,1,1,1,1,1,2,1,1,0,0,0,36,40,93,1
96,3,1,0,580,1,0,1,0,0,0,0,0,0,0,0,13,21,17,1
231,2,3,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
258,3,1,0,1169,1,0,1,0,0,6,0,0,0,0,0,51,14,16,1
96,3,1,0,865,1,1,0,0,0,0,0,0,0,1,0,25,1,13,1
96,3,1,0,3627,1,1,1,0,0,4,0,0,1,1,0,71,87,59,1
221,2,1,0,82,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
96,3,1,0,523,1,1,0,0,0,0,0,0,0,0,0,8,1,11,1
290,2,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,8505,1,1,1,0,0,0,0,1,1,0,0,151,38,22,1
112,2,1,0,638,1,0,0,0,0,0,0,0,0,0,0,12,20,17,1
187,2,1,0,1203,1,1,0,0,0,0,0,0,0,0,0,21,2,4,1
56,2,1,0,638,1,1,0,0,0,1,1,0,0,0,0,10,26,22,1
302,4,1,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1232,1,0,1,1,0,5,0,0,0,0,0,47,9,11,1
258,3,1,0,1336,1,0,0,0,1,0,0,0,1,0,0,19,26,30,1
56,2,1,0,1450,1,0,1,0,0,0,0,0,0,0,0,16,13,16,1
96,3,1,0,321,1,0,0,0,0,0,0,0,0,0,0,8,3,5,1
96,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,5738,1,1,0,0,0,2,0,0,1,1,1,74,5,49,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1039,1,1,1,0,0,5,0,0,0,0,0,65,12,23,1
258,3,1,0,575,1,0,1,0,0,0,0,0,0,0,0,19,11,26,1
258,3,1,0,578,1,0,1,0,0,0,0,0,0,0,0,19,16,22,1
96,3,1,0,5613,1,0,0,0,0,2,0,0,1,1,0,274,10,16,1
96,3,1,0,64,1,0,1,0,0,0,0,0,0,0,0,0,2,8,0
330,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,436,1,0,1,0,0,0,0,0,0,0,0,26,1,4,1
270,2,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,791,1,1,0,0,0,0,0,0,0,1,0,9,2,13,1
96,3,1,0,271,1,1,0,0,0,0,0,0,1,1,0,19,3,9,0
270,2,1,0,712,1,0,0,0,0,2,0,0,0,0,0,30,2,19,1
96,3,1,0,1974,1,0,0,0,0,19,0,1,1,1,0,54,5,25,1
96,3,1,0,8132,1,0,1,0,0,1,0,0,0,1,0,131,6,70,1
96,3,1,0,271,1,1,0,0,0,0,0,0,1,1,0,19,3,9,0
290,2,1,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2,1,0,7868,1,1,1,0,0,0,0,0,0,0,0,34,13,17,1
112,2,1,0,724,1,0,1,0,0,3,0,0,0,0,0,25,1,4,1
96,3,1,0,2087,1,1,1,0,0,4,0,0,0,1,0,22,35,41,1
345,2,2,0,1606,1,0,0,0,0,0,0,0,0,1,0,47,29,32,1
223,3,3,0,2712,1,1,1,0,0,3,0,0,0,0,0,24,5,11,1
356,7,1,0,154,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
96,3,1,0,707,1,0,1,0,0,1,0,0,0,0,0,71,19,26,1
258,3,1,0,1129,1,0,0,0,0,0,0,0,0,0,0,76,17,17,1
96,3,1,0,3627,1,0,1,0,0,8,1,0,0,0,0,14,14,23,1
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,774,1,0,1,0,0,0,0,0,0,1,0,12,14,7,1
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,4779,1,1,0,0,0,2,0,0,0,1,1,107,4,16,1
258,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,3,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
128,2,1,0,364,1,1,1,0,0,0,0,0,0,1,0,22,5,10,1
45,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121,5,1,0,851,1,0,0,0,0,8,0,0,0,1,0,9,14,12,1
112,2,1,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
