"FILENAME","URL","URLLength","Domain","DomainLength","IsDomainIP","TLD","URLSimilarityIndex","TLDLength","NoOfSubDomain","HasObfuscation","NoOfObfuscatedChar","ObfuscationRatio","NoOfLettersInURL","LetterRatioInURL","NoOfDegitsInURL","DegitRatioInURL","NoOfEqualsInURL","NoOfQMarkInURL","NoOfAmpersandInURL","NoOfOtherSpecialCharsInURL","SpacialCharRatioInURL","IsHTTPS","LineOfCode","HasTitle","Title","DomainTitleMatchScore","HasFavicon","Robots","IsResponsive","NoOfURLRedirect","NoOfSelfRedirect","HasDescription","NoOfPopup","NoOfiFrame","HasExternalFormSubmit","HasSocialNet","HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","HasCopyrightInfo","NoOfImage","NoOfCSS","NoOfJS","NoOfSelfRef","NoOfEmptyRef","NoOfExternalRef","label"
22091,4675,23,21275,17,0,96,73.60544218,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,2,1,18762,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
12810,6993,85,2236,13,0,180,10.47695137,2,1,0,0,0,62,0.729,11,0.129,0,0,0,4,0.047,1,203,1,6904,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,3,0,1,0,0,2,0
19080,2128,40,9026,34,0,221,37.95525494,2,2,0,0,0,25,0.625,0,0,0,0,0,4,0.1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13594,9564,36,4853,28,0,96,59.54433498,3,1,0,0,0,26,0.722,0,0,0,0,0,2,0.056,1,121,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0
978,21705,26,20337,19,0,96,100,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,624,1,17735,100,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,12,10,11,37,0,39,1
11827,9304,84,4567,19,0,94,25.15190437,2,1,0,0,0,40,0.476,25,0.298,0,0,0,11,0.131,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930,10273,23,5910,16,0,96,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,697,1,1007,100,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,41,14,17,109,0,114,1
17930,18308,26,16071,19,0,242,100,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,962,1,19974,81.81818182,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,20,19,31,89,2,9,1
13667,799,68,3492,14,0,96,18.47664953,3,0,0,0,0,52,0.765,0,0,0,0,0,9,0.132,0,9,1,12927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8195,19969,29,18145,22,0,96,100,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1731,1,15258,100,1,0,0,0,0,1,0,3,0,1,1,0,0,0,1,0,1,17,4,21,38,0,60,1
16861,5933,48,1115,39,0,113,32.55752794,3,2,0,0,0,26,0.542,8,0.167,0,0,0,6,0.125,1,92,1,2453,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,3,0
12748,9630,35,4923,19,0,71,48.91240447,2,1,0,0,0,23,0.657,0,0,0,0,0,4,0.114,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5637,18163,26,15898,19,0,223,100,3,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,1834,1,12676,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,19,13,7,74,3,75,1
4374,11994,26,8073,19,0,242,100,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,385,1,3792,100,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3,3,6,47,0,53,1
536,17463,28,15019,21,0,187,100,2,2,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,1130,1,11655,0,1,0,1,0,0,1,0,5,0,1,0,1,0,0,0,0,1,3,5,26,112,0,19,1
3495,13724,27,10261,20,0,96,100,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,4314,1,6156,100,0,1,1,1,0,1,3,3,1,1,1,1,1,0,0,0,1,48,54,69,129,2,152,1
9744,19464,25,17484,18,0,187,100,2,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,649,1,14480,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,30,5,12,106,0,15,1
14561,5717,52,846,43,0,94,23.99823,2,1,0,0,0,32,0.615,7,0.135,0,0,0,5,0.096,1,198,1,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
19856,3776,21,16724,15,0,82,58.65384615,2,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,8,1,13638,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,19729,22,17835,15,0,112,100,2,1,0,0,0,6,0.273,3,0.136,0,0,0,1,0.045,1,1082,1,14932,0,1,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,1,39,1,7,45,2,42,1
17697,14569,23,11387,16,0,96,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1253,1,7441,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,36,9,35,167,20,171,1
8873,21367,31,19918,24,0,96,100,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,2767,1,17282,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,27,29,35,193,8,193,1
2098,12493,27,8691,20,0,96,100,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,335,1,12287,83.33333333,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,4,1,0,38,1
23507,943,30,4110,22,0,258,44.8796263,3,1,0,0,0,20,0.667,0,0,0,0,0,3,0.1,0,103,1,15534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,0,0
19557,3100,26,13365,20,0,96,68.11111111,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,19878,24,18026,17,0,242,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,927,1,15111,100,0,0,1,0,0,1,0,2,0,1,1,1,1,0,1,0,1,26,2,6,76,1,80,1
6930,16960,32,14407,25,0,96,100,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,1737,1,10751,100,1,1,1,0,0,1,0,2,1,0,1,1,0,0,1,0,1,60,31,41,59,0,86,1
21287,4636,22,21124,16,0,96,58.01282051,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,22667,21,21504,14,0,258,100,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,978,1,19041,100,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,29,9,18,35,0,58,1
3544,18180,21,15917,14,0,258,100,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,3773,1,12695,100,1,0,1,0,0,1,0,10,0,1,1,0,0,0,1,0,1,32,3,14,119,0,25,1
10702,14510,25,11312,18,0,96,100,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,771,1,7338,100,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26,6,12,34,2,10,1
22505,3292,21,14185,14,0,96,89.45454545,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,48,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5891,17206,24,14717,17,0,242,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,255,1,11338,100,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,3,8,0,8,1
4368,9905,32,5431,25,0,258,100,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,2560,1,481,100,1,0,0,1,0,0,1,11,0,1,1,1,0,0,0,0,1,81,12,17,74,6,149,1
8987,17456,27,15011,20,0,71,100,2,2,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,7925,1,11648,0,1,1,0,0,0,1,0,2,0,1,1,1,0,0,0,0,1,51,16,19,393,1,414,1
14098,580,65,2507,26,0,91,21.05846551,4,1,0,0,0,35,0.538,15,0.231,2,1,0,5,0.123,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19516,3960,22,17731,16,0,96,53.99449036,3,2,0,0,0,8,0.364,1,0.045,0,0,0,2,0.091,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,16570,23,13940,16,0,258,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,706,1,10280,100,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,2,15,6,115,0,121,1
1894,15657,26,12743,19,0,96,100,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1379,1,8891,100,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,78,8,14,263,0,273,1
15345,4112,40,18509,32,0,364,55.07565095,3,4,0,0,0,19,0.475,5,0.125,0,0,0,5,0.125,0,4,0,2,4.166666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20799,3272,25,14051,19,0,96,86,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,9,1,10389,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
21758,1701,84,6732,78,0,205,11.02410519,4,3,0,0,0,54,0.643,16,0.19,0,0,0,3,0.036,0,9,1,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13957,3233,215,13911,52,0,335,6.923415947,3,3,1,12,0.056,139,0.647,39,0.181,1,1,12,12,0.121,0,474,1,10247,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0
862,21247,24,19773,17,0,258,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,395,1,17114,100,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,14,30,38,42,0,24,1
16505,8139,53,3264,20,0,96,27.3150832,3,0,0,0,0,39,0.736,0,0,0,0,0,6,0.113,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15844,8057,37,3168,28,0,45,36.68191414,3,1,0,0,0,23,0.622,3,0.081,0,0,0,3,0.081,1,108,1,11301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
19988,2872,26,12274,20,0,345,56.47977941,2,3,0,0,0,12,0.462,0,0,0,0,0,3,0.115,0,171,1,8391,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
9441,18144,30,15874,23,0,345,100,2,2,0,0,0,15,0.5,0,0,0,0,0,3,0.1,1,323,1,12657,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,19,4,9,34,0,38,1
2559,17283,22,14807,15,0,183,100,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,511,1,11468,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,17,4,19,15,0,16,1
6480,20655,24,19057,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,335,1,16268,100,0,0,0,1,1,1,1,7,0,1,1,1,0,0,1,0,1,2,9,7,20,0,7,1
10054,17097,21,14576,14,0,345,100,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,1060,1,10775,0,1,0,1,0,0,1,0,2,0,1,1,0,0,0,1,0,1,29,1,7,39,0,13,1
21206,2052,32,8660,26,0,96,81.61203875,3,2,0,0,0,19,0.594,0,0,0,0,0,2,0.062,0,2,1,12065,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20705,1424,22,5597,16,0,333,66.02564103,5,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9347,20967,28,19445,21,0,96,100,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,300,1,16722,84.61538462,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,0,2,5,6,8,0,1,1
6597,10054,26,5636,19,0,96,100,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,240,1,704,100,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,12,5,15,26,1,17,1
5521,22148,25,20842,18,0,96,100,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1176,1,18271,100,1,1,1,1,0,0,2,2,0,1,1,0,0,0,0,0,1,40,7,11,288,0,1,1
3055,11098,22,6982,15,0,123,100,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,2812,1,2540,100,1,1,1,0,0,1,0,2,0,1,0,1,0,0,0,1,1,10,33,51,176,3,34,1
4931,18844,19,16746,12,0,136,100,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,4278,1,13668,100,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,261,1,5,634,114,553,1
17276,7697,46,2790,37,0,242,50.65164738,3,4,0,0,0,30,0.652,2,0.043,0,0,0,6,0.13,1,20,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19190,3453,24,15120,17,0,343,75.57058326,2,3,0,0,0,10,0.417,0,0,0,0,0,3,0.125,0,55,1,11814,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,5,0
18444,20700,24,19117,17,0,249,100,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,731,1,16330,100,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,35,5,17,48,1,2,1
3177,18403,16,16186,9,0,110,100,2,1,0,0,0,3,0.188,0,0,0,0,0,1,0.062,1,2670,1,12971,100,1,1,1,0,0,1,0,2,0,1,1,1,1,0,0,0,0,61,4,6,276,0,60,1
20256,2258,21,9651,15,0,96,72.72727273,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,10,1,5488,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21052,1543,20,6020,14,0,96,70.90909091,3,1,0,0,0,8,0.4,0,0,0,0,0,1,0.05,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13176,737,28,3223,22,0,258,46.75488343,3,1,0,0,0,19,0.679,0,0,0,0,0,2,0.071,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11874,15921,32,13095,14,0,96,47.16666667,3,1,0,0,0,17,0.531,0,0,0,0,0,3,0.094,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5432,14726,26,11584,19,0,346,100,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,19296,1,7648,0,1,1,1,0,0,0,0,2,1,1,1,1,1,1,1,0,0,133,11,15,371,22,374,1
19886,3975,20,17799,14,0,225,69.45454545,2,1,0,0,0,8,0.4,0,0,0,0,0,1,0.05,0,20,1,14855,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21669,3989,31,17862,25,0,65,51.92743764,3,2,0,0,0,18,0.581,0,0,0,0,0,2,0.065,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3476,12086,23,8191,16,0,123,100,3,2,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,1428,1,3905,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,11,11,13,21,8,99,1
2390,14191,24,10899,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2603,1,6927,100,1,0,1,1,0,1,0,18,0,1,1,1,0,1,0,0,1,62,22,36,31,17,147,1
7586,15082,21,12045,14,0,287,100,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,786,1,8120,100,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,11,11,18,45,1,63,1
17468,11272,22,7197,15,0,150,100,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,2659,1,2803,100,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,9,20,63,0,13,1
20722,3747,28,16560,22,0,96,76.31680123,3,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21307,2014,22,8490,16,0,242,83.76068376,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,9,1,4205,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20423,4357,23,19404,17,0,96,70.7523246,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17780,22489,29,21278,22,0,96,100,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1172,1,18764,100,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,19,2,19,156,18,24,1
18509,10586,25,6354,18,0,96,100,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,318,1,1530,100,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,3,9,42,5,43,1
21895,3662,27,16194,21,0,300,45.93892138,4,2,0,0,0,14,0.519,0,0,0,0,0,2,0.074,0,8,1,12979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,21777,37,20418,30,0,96,100,3,1,0,0,0,24,0.649,0,0,0,0,0,1,0.027,1,778,1,17809,100,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,24,11,10,114,0,116,1
13804,1066,27,4726,20,0,45,63.16666667,3,1,0,0,0,18,0.667,0,0,0,0,0,2,0.074,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19104,4091,31,18426,25,0,96,62.68810555,3,2,0,0,0,18,0.581,0,0,0,0,0,2,0.065,0,16,1,15582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,11608,29,7617,22,0,96,100,3,1,0,0,0,14,0.483,0,0,0,0,0,3,0.103,1,5324,1,3275,100,0,1,0,0,0,0,0,12,0,1,1,1,0,1,0,0,1,20,9,3,26,1,25,1
11004,9145,52,4401,16,0,96,37.39210285,3,1,0,0,0,35,0.673,0,0,0,0,0,9,0.173,1,28,1,16483,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,3,0,3,0
6740,21828,33,20470,26,0,96,100,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,3608,1,17861,0,1,1,1,0,0,1,0,13,1,1,0,1,0,0,1,0,1,48,21,32,48,1,99,1
22046,2546,31,10765,25,0,96,47.12430427,3,1,0,0,0,19,0.613,0,0,0,0,0,1,0.032,0,31,1,6757,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12706,6757,25,1953,17,0,96,70.7420223,3,0,0,0,0,16,0.64,0,0,0,0,0,1,0.04,1,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6944,23095,24,22041,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,644,1,19634,100,1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,31,8,9,63,0,34,1
20877,4024,28,18004,22,0,290,53.85041551,2,3,0,0,0,14,0.5,0,0,0,0,0,3,0.107,0,9,1,5845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,13718,24,10253,17,0,237,100,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,888,1,6144,0,0,0,1,0,0,1,0,8,0,1,1,1,0,0,0,0,0,15,11,20,2,10,25,1
16193,8612,46,3844,37,0,261,35.78101572,4,1,0,0,0,33,0.717,0,0,0,0,0,5,0.109,1,385,1,14549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,11,0
19800,2305,22,9830,15,0,191,100,2,2,0,0,0,9,0.409,0,0,0,0,0,2,0.091,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
14800,16,52,39,14,1,8,16.02791197,3,2,0,0,0,18,0.346,18,0.346,1,1,0,7,0.173,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23259,13415,125,9864,23,0,176,9.88152502,4,1,0,0,0,81,0.648,18,0.144,0,0,0,14,0.112,1,21,1,5718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18461,14984,20,11925,13,0,166,100,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,461,1,941,83.33333333,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,19,5,9,53,9,16,1
1871,21144,30,19656,23,0,188,100,2,2,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,4160,1,16973,0,1,1,0,1,0,1,0,2,0,1,1,1,0,1,1,0,1,152,8,150,519,2,568,1
245,23331,28,22392,21,0,258,100,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1109,1,20092,100,1,0,1,0,0,1,1,5,0,1,1,0,0,0,0,0,1,33,3,13,158,0,39,1
18504,19815,19,17948,12,0,184,100,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,1055,1,15017,100,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,5,2,12,41,0,9,1
6391,16144,28,13374,21,0,258,100,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1575,1,9660,100,1,1,1,0,0,0,0,9,1,1,0,1,0,1,1,0,1,52,8,38,15,0,103,1
18662,19335,20,17328,13,0,258,100,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,2188,1,14299,100,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,127,9,16,169,13,11,1
15631,6759,202,1955,30,0,45,7.284841845,3,1,0,0,0,145,0.718,33,0.163,2,1,0,13,0.079,1,635,1,5772,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,2,9,0,0,29,0
2184,19118,23,17074,16,0,96,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,723,1,14041,100,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,30,10,19,35,0,42,1
13033,871,26,3714,20,0,96,59.83379501,3,0,0,0,0,17,0.654,0,0,0,0,0,2,0.077,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11158,18986,25,16920,18,0,242,100,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,3400,1,13870,100,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,10,21,91,0,17,1
9953,13599,33,10108,26,0,112,100,2,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,1234,1,5966,100,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,14,1,3,106,1,118,1
15487,5946,33,1129,24,0,96,67.01538462,3,1,0,0,0,21,0.636,0,0,0,0,0,4,0.121,1,51,1,2546,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,0,2,0
7207,17135,25,14621,18,0,96,100,3,1,0,0,0,11,0.44,1,0.04,0,0,0,1,0.04,1,829,1,11031,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,50,23,31,87,1,81,1
14830,7547,90,2681,7,0,180,8.724726389,2,0,0,0,0,69,0.767,7,0.078,1,1,0,4,0.067,1,9,1,9190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14387,5387,34,469,25,0,96,66.72,3,1,0,0,0,16,0.471,6,0.176,0,0,0,4,0.118,1,271,1,1269,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
15764,7037,38,2266,30,0,90,40.7311828,5,1,0,0,0,23,0.605,5,0.132,0,0,0,2,0.053,1,2,0,2,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22303,1551,30,6063,24,0,96,75.4047619,3,1,0,0,0,17,0.567,0,0,0,0,0,2,0.067,0,9,1,1139,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8027,17331,22,14863,15,0,96,100,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1995,1,11500,100,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,0,0,47,22,17,142,21,69,1
14656,7150,276,2338,40,0,45,5.25497685,3,1,1,57,0.207,162,0.587,63,0.228,4,1,27,11,0.156,1,120,1,7509,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,0,1,0
20446,2250,24,9628,17,0,128,63.39814032,2,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
9353,21100,30,19598,23,0,96,100,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,962,1,16903,100,1,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,9,2,7,94,0,93,1
16270,6520,45,1753,37,0,180,56.34154781,2,1,0,0,0,34,0.756,0,0,0,0,0,3,0.067,1,141,1,5106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0
6565,14555,33,11369,26,0,96,100,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,2083,1,7420,100,0,0,1,1,1,1,0,4,0,1,1,0,0,0,1,0,1,72,13,16,326,9,74,1
5338,13374,22,9807,15,0,171,100,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,4180,1,5648,100,0,0,1,0,0,1,0,22,0,1,1,1,1,1,1,0,1,253,4,26,124,4,22,1
14674,879,185,3737,48,0,71,10.21392113,2,3,0,0,0,121,0.654,40,0.216,3,1,0,13,0.092,0,73,1,13947,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,2,0,5,0,0
20489,1444,20,5682,14,0,96,79.63636364,3,1,0,0,0,8,0.4,0,0,0,0,0,1,0.05,0,9,1,766,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
