"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle","HasFavicon","Robots","NoOfURLRedirect","NoOfSelfRedirect","NoOfPopup","NoOfiFrame","HasExternalFormSubmit","HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","NoOfCSS","NoOfEmptyRef","label"
24,0,302,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,0,45,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,0,258,3,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2,34,1
14,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,139,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54,0,96,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,128,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,123,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,5,0,1
18,0,176,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,93,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,96,3,1,0,1,0,1,1,1,0,3,0,1,1,1,0,1,0,32,4,1
21,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,258,3,1,0,1,1,1,0,0,0,3,0,1,0,0,0,1,0,11,1,1
36,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,0,96,3,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,1,8,0
16,0,258,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
17,0,242,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1
11,0,96,3,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,5,0,1
13,0,258,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
14,0,96,3,1,0,1,1,0,0,0,0,3,0,1,1,0,0,1,0,11,0,1
20,0,82,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,110,2,1,0,1,1,1,0,0,0,2,0,1,0,1,0,0,0,3,7,1
20,0,258,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,1
16,0,225,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26,0,302,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,94,2,1,0,1,0,0,0,0,0,5,0,1,1,0,0,0,0,15,1,1
27,0,96,3,1,0,1,0,0,1,1,0,3,0,1,1,0,0,0,0,19,1,1
27,0,258,3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,6,1
23,0,96,3,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1
52,0,71,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,96,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,94,2,2,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,2,0,0
25,0,96,3,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,17,0,1
49,0,96,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,96,3,1,0,1,0,0,0,0,0,20,0,1,1,1,1,1,0,5,1,1
19,0,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,113,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
55,0,94,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1
21,0,249,2,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,7,2,1
24,0,136,2,1,0,1,1,1,0,0,0,12,0,1,1,1,0,0,0,2,1,1
19,0,96,3,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,68,0,1
15,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,311,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,175,2,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,38,2,1
29,0,258,3,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,9,0,1
20,0,290,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,302,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,0,258,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7,0,1
34,0,261,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,96,3,1,0,1,0,0,1,1,0,20,0,1,1,1,1,1,0,74,237,1
15,0,335,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,96,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
33,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
23,0,96,3,1,0,1,0,1,0,0,3,0,0,1,1,0,0,0,0,6,0,1
25,0,96,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,96,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,15,1,1
47,0,94,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
27,0,68,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8,1
19,0,96,3,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,8,4,1
22,0,290,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,215,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,14,0,1
25,0,96,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1
20,0,290,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,21,1,1
10,0,340,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
24,0,345,2,2,0,1,0,1,0,0,0,19,0,1,1,1,1,1,0,6,0,1
14,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,149,6,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1
27,0,253,2,2,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,10,0,1
16,0,96,3,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,16,1
12,0,136,2,1,0,1,1,1,1,0,0,2,0,1,1,0,1,1,1,3,0,1
27,0,96,3,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,38,1,1
15,0,96,3,1,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,26,2,1
26,0,96,3,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,10,0,1
19,0,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,96,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,96,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,9,3,1
22,0,242,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
23,0,96,3,1,0,1,1,1,0,0,0,5,1,1,1,0,0,0,0,9,2,1
37,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,96,3,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,7,1,1
24,0,96,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0
20,0,358,3,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,0,301,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1
16,0,96,3,1,0,1,0,0,1,0,0,5,0,1,1,0,1,0,0,7,2,1
25,0,345,2,2,0,1,1,0,1,0,1,20,0,1,1,1,1,1,0,9,8,1
24,0,187,2,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,9,12,1
15,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,248,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,205,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,290,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,139,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,25,1,1
11,0,258,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,1
34,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,56,2,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,20,2,1
16,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
25,0,96,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37,0,335,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,341,2,1,0,1,1,0,1,0,0,4,0,0,1,0,0,0,0,3,1,1
37,0,113,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,345,2,2,0,1,1,1,0,0,0,2,0,0,1,0,1,1,0,4,1,1
27,0,123,3,3,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,5,10,1
15,0,96,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,0,258,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,96,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,11,0,1
16,0,96,3,1,0,1,0,0,0,0,1,4,0,0,1,0,1,0,0,2,0,1
30,0,258,3,1,0,1,0,0,0,0,0,4,0,0,1,0,0,1,0,5,0,1
29,0,345,2,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,35,2,1
20,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,96,3,1,0,1,1,0,0,0,28,3,0,1,1,0,0,1,0,15,1,1
28,0,180,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,248,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1
20,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
24,0,170,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17,0,345,2,2,0,1,0,0,0,0,1,5,0,0,0,0,0,1,0,18,21,1
35,0,221,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,365,6,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0
24,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,96,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,15,1,1
7,0,180,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,345,2,2,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,21,2,1
11,0,50,2,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,4,0,0
15,0,139,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,345,2,2,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,13,0,1
27,0,96,3,1,0,1,1,0,1,0,0,5,0,1,0,1,1,1,0,135,0,1
24,0,50,2,2,0,1,0,0,0,0,0,4,0,0,1,0,0,1,0,5,0,1
25,0,364,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,96,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,11,2,1
26,0,225,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,96,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,345,2,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1
13,0,261,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
22,0,45,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,270,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,1,1,1,0,0,0,3,0,1,0,0,0,1,0,60,3,1
30,0,35,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
23,0,75,2,1,0,1,0,1,1,0,0,7,0,0,0,0,0,1,0,19,19,1
21,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
24,0,96,3,1,0,1,1,0,0,0,14,5,0,1,0,0,0,0,0,16,0,1
35,0,96,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12,0,323,4,1,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,1,2,1
23,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,45,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1
25,0,112,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,258,3,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2,5,1
22,0,96,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,21,1,1
37,0,113,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,0,96,3,1,0,1,0,1,0,0,0,3,0,1,1,1,0,0,0,7,1,1
41,0,94,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,258,3,1,0,1,1,1,1,1,0,3,1,1,1,1,1,1,0,35,0,1
12,0,258,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,1,1,0,1,1,0,21,0,1,0,1,1,1,0,17,1,1
35,0,96,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,238,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,0,150,3,1,0,1,1,0,0,0,0,4,0,0,1,0,0,1,0,5,0,1
10,0,84,2,1,0,1,1,0,0,0,0,2,0,1,1,0,1,0,0,1,0,1
32,0,183,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,96,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,14,0,1
74,0,205,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,244,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,96,3,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,11,0,1
35,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,242,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,3,1
15,0,290,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,45,3,1,0,1,1,1,0,0,5,0,0,1,0,1,0,0,0,0,0,0
19,0,96,3,1,0,1,1,0,0,0,0,2,0,1,1,0,1,1,0,9,13,1
19,0,96,3,1,0,1,0,0,0,0,0,20,0,1,1,1,1,1,0,2,0,1
29,0,96,3,2,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
15,0,96,3,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,2,0,1
23,0,183,2,1,0,1,0,0,0,0,0,4,0,1,1,0,0,1,0,18,0,1
39,0,96,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,302,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0
24,0,139,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,96,3,1,0,1,1,0,0,0,0,21,0,0,0,0,0,1,0,5,0,1
18,0,225,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,242,3,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,36,13,1
16,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
36,0,221,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,187,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,96,3,1,0,1,1,1,0,0,0,3,0,0,1,0,0,1,0,35,0,1
23,0,96,3,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,3,25,1
20,0,242,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23,0,96,3,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,15,0,1
26,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,75,2,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,6,1,1
16,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,96,3,1,0,1,1,0,0,0,0,3,0,0,1,0,1,0,0,2,0,1
12,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,96,3,2,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
20,0,96,3,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,3,0,1
12,0,152,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37,0,302,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,124,2,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,36,11,1
15,0,242,3,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,5,1,1
13,0,225,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1
11,0,225,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,123,3,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,17,7,1
20,0,96,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1
11,0,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,96,3,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,6,0,1
25,0,96,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,258,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,10,0,1
12,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,96,3,1,0,1,0,0,0,0,2,0,0,1,1,0,1,0,0,4,0,1
22,0,96,3,1,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,1,0,1
21,0,96,3,1,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,7,1,1
27,0,96,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
46,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,96,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,17,2,1
26,0,96,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,0,96,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,0,96,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1
26,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,176,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,345,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7,1,1
21,0,96,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1
19,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1
24,0,345,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,17,2,1
25,0,50,2,2,0,1,0,1,0,0,0,7,1,1,1,0,0,0,0,39,4,1
31,0,96,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4,5,1
21,0,123,3,1,0,1,1,0,0,0,0,7,0,0,1,0,0,0,0,2,0,1
21,0,242,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,48,0,1
16,0,96,3,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1
24,0,258,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1
19,0,96,3,1,0,1,0,0,0,0,0,21,0,1,1,1,1,1,0,11,0,1
14,0,75,2,1,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,4,3,1
26,0,242,3,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,15,2,1
13,0,94,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,0,96,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,35,4,1
15,0,65,3,1,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,14,8,1
36,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,96,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1
17,0,96,3,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1
22,0,176,4,1,0,1,1,1,0,0,0,12,0,1,0,0,0,1,0,4,0,1
32,0,258,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,4,1,1
15,0,96,3,1,0,1,1,0,0,0,0,4,0,1,1,0,0,1,0,3,3,1
36,0,335,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,96,3,2,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,3,0,0
21,0,56,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,9,1,1
16,0,258,3,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,2,2,1
24,0,258,3,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1
23,0,96,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,1,0,0,0,0,0,21,0,1,1,1,1,1,0,4,1,1
21,0,96,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,3,1
20,0,112,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
37,0,302,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,302,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,0,96,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,0,337,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,45,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,33,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5,0,1
15,0,96,3,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,34,0,1
18,0,96,3,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,2,0,1
28,0,96,3,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,12,4,1
29,0,45,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,302,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31,0,94,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,0,258,3,1,0,1,1,0,1,0,2,5,0,0,1,0,0,0,0,15,0,1
19,0,96,3,1,0,1,1,0,0,0,0,2,0,1,1,0,1,0,0,3,0,1
23,0,270,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
16,0,96,3,1,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,4,0,1
17,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,96,3,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,10,1,1
39,0,45,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,0,93,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,96,3,1,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,2,1,1
35,0,290,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
19,0,96,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1
27,0,96,3,1,0,1,1,0,1,0,0,19,0,1,1,1,1,1,0,6,1,1
14,0,237,2,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,12,0,0
22,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,96,3,1,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0
19,0,96,3,1,0,1,1,0,0,0,6,1,0,0,0,0,0,0,0,3,0,1
20,0,290,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,128,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,0,258,3,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,4,0,1
16,0,359,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7,0,180,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
