DomainLength,IsDomainIP,TLD,TLDLength,NoOfSubDomain,NoOfAmpersandInURL,HasTitle,HasFavicon,Robots,NoOfURLRedirect,NoOfSelfRedirect,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,NoOfCSS,NoOfEmptyRef,label
32,0,103,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17,0,324,2,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,39,7,1
12,0,120,3,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,6,0,1
17,0,187,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,3,-1,1
19,0,96,3,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,1
52,0,72,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
20,0,98,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0
12,0,97,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
17,0,45,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
18,0,94,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
18,0,107,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
24,0,91,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,3,1
26,0,252,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
11,0,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,0,153,3,2,0,1,1,1,0,0,3,6,1,0,1,0,0,0,0,15,0,1
22,0,101,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,0,275,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,4,1
24,0,87,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,32,2,1
14,0,261,3,1,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1
37,0,97,3,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,11,0,1
25,0,98,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,1,0
23,0,97,3,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,31,2,1
11,0,351,2,1,0,1,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,2,0
20,0,95,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,0,255,3,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,4,1,1
30,0,100,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
20,0,347,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1
15,0,151,5,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,31,-1,1
16,0,95,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,0,92,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15,2,1
19,0,101,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
14,0,345,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0
20,0,183,2,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,10,1,1
17,0,94,3,1,0,1,1,1,1,0,0,24,0,1,1,1,1,1,0,2,2,1
12,0,124,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,8,112,1
31,0,328,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
22,0,96,3,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,2,1
16,0,101,3,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,21,6,1
17,0,95,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25,0,256,3,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,5,-1,1
10,0,175,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2,0,0
12,0,88,3,1,0,1,1,0,1,1,2,4,0,1,1,0,1,1,0,58,1,1
22,0,95,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,1
31,0,106,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4,5,1
21,0,92,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
25,0,74,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
37,0,308,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
16,0,97,3,1,0,1,0,1,0,0,0,9,0,1,1,0,0,0,0,2,1,1
19,0,58,2,2,0,1,1,0,0,0,0,-1,0,1,0,0,0,0,0,6,4,1
28,0,97,3,1,0,1,1,0,1,0,0,4,0,1,1,0,0,1,0,3,0,1
20,0,95,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
29,0,304,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
56,0,335,3,3,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0
8,0,176,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
37,0,243,3,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,3,27,0
20,0,95,3,1,0,1,1,1,0,0,0,7,0,1,1,0,0,0,0,6,0,1
18,0,90,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,259,3,1,0,1,1,1,0,0,0,5,0,1,0,0,0,0,0,4,1,1
23,0,93,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
34,0,83,2,1,0,1,0,0,0,0,0,-1,0,1,0,0,1,0,0,8,17,0
16,0,99,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
16,0,84,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
26,0,339,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,1
21,0,261,3,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,6,1
21,0,94,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,0,93,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,8,-1,1
10,0,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
18,0,96,3,1,0,1,1,1,0,0,0,5,0,1,1,0,0,1,0,12,1,1
11,0,97,3,0,0,1,0,0,1,0,0,2,0,1,0,1,0,1,0,1,0,0
29,0,94,3,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,8,0,1
19,0,100,3,1,0,1,0,0,0,0,0,12,0,1,0,0,0,0,0,9,1,1
10,0,188,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,0,246,3,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,15,4,1
7,0,176,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
18,0,103,3,1,0,1,1,0,1,0,0,2,0,1,1,0,0,0,0,24,0,1
18,0,100,3,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,5,1
22,0,55,2,3,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,4,0,1
20,0,188,2,3,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,10,-2,1
31,0,114,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1
33,0,91,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0
14,0,261,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,6,1
27,0,103,3,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,5,14,1
27,0,53,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,0
13,0,352,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,-2,1
18,0,59,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,1
41,0,258,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
18,0,125,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
23,0,92,3,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,26,2,1
21,0,91,3,1,0,1,1,0,1,0,0,19,0,1,1,1,1,1,0,36,1,1
16,0,363,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
15,0,237,2,2,0,1,1,0,0,0,28,0,0,1,0,0,0,0,0,5,1,1
14,0,97,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21,0,196,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,0
20,0,96,3,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,4,0,1
22,0,88,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,12,7,1
27,0,86,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
76,0,96,3,2,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,2,-2,0
37,0,235,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
25,0,99,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0
18,0,105,3,1,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,2,1,1
22,0,261,3,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,9,4,1
16,0,86,3,1,0,1,0,0,0,0,0,19,0,1,1,1,1,1,0,0,-1,1
15,0,96,3,1,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,6,1,1
29,0,48,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19,0,368,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
18,0,178,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
15,0,259,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7,2,1
30,0,101,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,19,1
18,0,170,2,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,22,3,1
21,0,93,3,1,0,1,0,0,0,0,0,20,0,1,1,1,1,1,0,6,15,1
17,0,85,3,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,4,0,0
16,0,98,3,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0
20,0,337,2,2,0,1,1,1,0,0,0,6,0,0,0,0,1,0,0,21,1,1
25,0,258,3,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
42,0,114,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14,0,48,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
23,0,40,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
24,0,256,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,6,2,1
22,0,93,3,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,11,2,1
15,0,368,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,2,0
18,0,95,3,1,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,4,-1,1
22,0,99,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,9,1,1
25,0,262,3,1,0,1,1,1,0,0,0,6,0,1,1,0,0,1,0,20,-1,1
24,0,343,2,2,0,1,1,1,0,0,0,2,0,1,1,0,0,1,0,2,2,1
17,0,256,3,1,0,1,1,1,0,0,0,2,0,1,1,1,0,1,0,15,17,1
31,0,107,2,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,21,17,1
23,0,90,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0
26,0,331,2,2,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,15,0,1
22,0,259,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0
10,0,344,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,-2,1
19,0,346,2,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0,1
19,0,332,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,135,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1,0
32,0,96,3,1,0,1,1,0,0,0,0,-1,0,0,1,0,0,0,0,9,2,1
21,0,94,3,1,0,1,1,0,1,0,0,8,0,1,0,1,1,1,0,122,0,1
20,0,97,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1
19,0,100,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
21,0,67,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
20,0,345,2,2,0,1,1,0,0,0,0,2,0,1,1,0,1,1,1,3,0,1
38,0,95,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,0,94,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0
41,0,344,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
16,0,95,3,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,1,1
31,0,39,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
37,0,93,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,98,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
21,0,92,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
21,0,153,3,2,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,10,0,1
20,0,84,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,0,96,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0
39,0,342,3,3,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
14,0,103,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
15,0,63,4,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1
14,0,100,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1,1
11,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,0,94,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,0
24,0,90,3,1,0,1,1,0,1,1,0,2,0,1,1,1,0,1,0,3,18,1
24,0,98,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,1
24,0,99,3,1,0,1,1,0,0,0,14,5,0,1,0,0,0,0,0,16,-1,1
12,0,253,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-2,1
15,0,95,3,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,-1,-1,0
14,0,165,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,8,1,1
21,0,90,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,0,100,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
28,0,41,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,98,3,1,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,5,10,1
18,0,138,2,1,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,22,8,1
34,0,53,2,2,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,10,0,1
21,0,253,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
16,0,226,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,0
15,0,248,3,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,1
24,0,92,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
35,0,93,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,249,2,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,8,2,1
38,0,91,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
21,0,102,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,11,2,1
22,0,91,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,8,7,1
12,0,173,4,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,8,1,1
24,0,97,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,7,11,1
21,0,101,3,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,13,15,1
36,0,340,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,106,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,22,8,1
53,0,96,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
42,0,116,3,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
45,0,97,3,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
43,0,93,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,4,0
19,0,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,0,232,2,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,4,20,1
17,0,238,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1
12,0,181,2,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,-1,0
23,0,127,2,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,46,4,1
39,0,102,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
21,0,181,2,1,0,1,1,1,1,0,2,0,1,1,1,1,0,0,0,20,34,1
27,0,298,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
20,0,294,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
13,0,293,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,0,1
22,0,97,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,1
69,0,240,3,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
22,0,258,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,0,94,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,15,3,1
15,0,91,3,1,0,1,0,0,0,0,0,2,0,1,1,1,1,0,0,0,21,1
16,0,360,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0
11,0,128,3,1,0,1,0,0,0,0,0,4,0,1,1,0,0,1,0,2,3,1
23,0,261,3,1,0,1,1,0,1,0,3,-1,0,1,0,0,0,0,0,14,3,1
16,0,331,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
13,0,255,3,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,6,1,1
10,0,202,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,0,96,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,-1,1
19,0,102,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,16,6,1
18,0,102,3,1,0,1,0,1,0,0,0,5,0,1,0,0,0,0,0,23,1,1
25,0,102,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,0,46,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
21,0,257,3,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,13,3,1
22,0,342,2,2,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,16,2,1
15,0,257,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,45,3,1
13,0,259,3,1,0,1,1,1,0,0,3,8,1,0,1,0,0,1,0,6,81,1
20,0,92,3,1,0,1,1,0,0,0,0,19,0,1,0,1,1,1,0,3,0,1
20,0,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,180,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,101,3,1,0,1,0,1,0,0,0,7,0,1,1,1,0,1,0,4,0,1
31,0,48,2,2,0,1,1,1,0,0,0,2,0,1,1,1,0,1,0,14,8,1
13,0,97,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
18,0,265,3,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,7,-1,1
30,0,92,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
16,0,96,3,1,0,1,0,0,0,0,1,4,0,0,1,0,1,0,0,1,2,1
8,0,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,174,2,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,5,4,1
18,0,95,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,0,93,3,1,0,1,1,0,0,0,0,3,0,0,1,0,1,1,1,4,539,1
11,0,237,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,136,2,1,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,1,4,1
28,0,259,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1
21,0,251,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,348,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,51,1
22,0,343,2,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1
15,0,101,3,1,0,1,1,1,0,0,0,5,0,1,1,1,0,1,0,39,13,1
26,0,93,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
27,0,95,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0
27,0,255,3,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6,2,1
18,0,94,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1
17,0,94,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,12,2,1
30,0,98,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-1,2,0
20,0,97,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,-1,1
18,0,167,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,14,15,1
18,0,96,3,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4,2,1
19,0,97,3,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,7,0,1
21,0,92,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1
19,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,0,103,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1
18,0,99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0
16,0,95,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1
25,0,98,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,-1,0
19,0,93,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,0
23,0,262,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6,1,1
19,0,250,2,2,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,10,0,1
17,0,265,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5,2,1
11,0,220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
14,0,127,3,1,0,1,0,1,0,0,0,7,1,1,1,0,0,0,0,10,1,1
30,0,101,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5,0,1
17,0,92,3,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,3,4,1
15,0,100,3,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,6,0,1
21,0,288,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,114,3,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0
25,0,91,3,1,0,1,0,0,0,0,0,20,0,1,1,1,1,1,0,3,1,1
20,0,82,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
16,0,92,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,0,88,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1
20,0,95,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,1
16,0,90,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
17,0,78,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,9,4,1
16,0,99,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
19,0,97,3,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,6,0,1
19,0,77,2,2,0,1,1,0,0,0,0,5,0,1,1,0,1,1,0,0,18,1
24,0,110,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1
41,0,358,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,92,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
23,0,352,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
22,0,91,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
16,0,245,2,1,0,1,1,1,0,0,0,3,0,1,0,0,1,1,0,14,60,1
25,0,97,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
39,0,96,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
14,0,96,3,1,0,1,1,0,0,0,0,3,0,0,1,0,1,0,0,1,1,1
14,0,290,2,2,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1
16,0,257,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1
12,0,285,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,0,94,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
16,0,265,3,1,0,1,0,1,0,0,0,6,0,1,1,1,0,1,0,61,2,1
17,0,136,2,2,0,1,1,0,0,0,0,4,0,1,1,0,1,1,0,4,1,1
20,0,145,3,1,0,1,1,1,0,0,3,7,0,0,1,0,0,1,0,7,0,1
18,0,96,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
27,0,98,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
25,0,97,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
17,0,101,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
43,0,112,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0
17,0,103,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
15,0,247,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
