DomainLength,IsDomainIP,TLD,TLDLength,NoOfSubDomain,NoOfAmpersandInURL,LineOfCode,HasTitle,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,NoOfImage,NoOfCSS,NoOfJS,NoOfEmptyRef,label
21,0,101,4,1,0,6000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,145,30,0
24,0,172,3,1,1,2260,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,47,0,0,0,1
24,0,46,3,1,0,2,1,1,0,1,0,0,0,14,0,1,0,1,0,0,0,0,0,0,0,0
20,0,132,3,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,122,14,84,5,1
33,0,191,3,2,1,1592,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,27,10,0,0,0
37,0,35,2,2,0,2,1,1,0,0,0,0,0,8,1,0,0,0,0,0,0,115,0,0,3,1
7,0,156,4,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24,0,255,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0
26,0,157,3,0,3,3026,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,75,1,80,0,0
11,0,166,2,1,0,228,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0
12,0,262,3,1,3,2,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,55,2,111,0,0
25,0,43,2,2,0,2,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,20,1
24,0,58,3,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,18,20,0
20,0,251,3,1,0,2,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,20,29,0,0
20,0,226,4,1,0,2919,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13,32,1
46,0,211,3,1,0,4262,1,1,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,275,14,0
37,0,169,3,1,0,2,1,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,44,1,1
23,0,212,2,1,0,1834,1,0,1,0,0,0,1,7,0,0,0,0,1,0,0,6,20,86,0,0
25,0,275,3,1,3,1506,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
46,0,1,3,1,0,349,1,0,0,1,0,0,0,7,0,1,0,0,1,0,0,0,24,0,0,1
23,0,91,2,2,0,422,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,48,11,8,21,0
5,0,162,3,1,0,6599,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0
10,0,147,3,0,2,1246,1,0,0,0,0,0,3,7,0,0,1,0,0,1,0,20,10,94,36,1
26,0,142,3,2,0,2345,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,196,0,1
28,0,316,3,0,0,267,1,0,1,0,0,0,0,10,0,1,1,0,1,0,0,57,14,154,0,0
8,0,245,3,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,34,0
26,0,160,3,1,3,2,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,19,1,0,25,0
32,0,169,2,1,2,2,1,0,0,1,0,0,0,7,0,0,1,1,0,0,0,0,0,51,44,1
29,0,209,2,1,0,2,0,0,0,0,1,0,0,4,0,0,1,0,0,1,0,84,0,0,0,0
17,0,7,4,1,0,2052,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,74,14,0,13,1
47,0,298,3,2,0,156,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,13,0
28,0,332,4,1,1,3903,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1
33,0,265,3,1,1,6894,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,86,1,124,0,1
38,0,149,3,2,0,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13,0
30,0,18,4,1,1,810,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,87,0,0,0,1
19,0,84,3,0,2,606,1,1,1,1,0,0,2,8,0,1,0,0,1,0,0,47,6,0,5,0
23,0,284,2,1,0,7945,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,106,15,56,10,1
20,0,137,4,1,3,2,1,1,1,0,1,0,0,5,0,0,1,0,0,0,0,28,7,0,0,1
5,0,234,4,1,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,37,0,104,0,1
14,0,144,4,1,2,1506,1,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,8,0,0,0
19,0,76,3,1,1,1023,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,64,3,0,0,0
21,0,131,3,1,0,2267,0,1,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,156,13,1
30,0,117,3,1,1,2246,1,1,0,0,1,0,0,13,0,0,1,0,0,0,0,0,0,76,23,0
30,0,107,3,2,1,2462,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,87,8,0,2,1
30,0,125,2,1,0,7304,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,104,11,112,0,1
26,0,113,3,0,0,2,1,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0,1,44,0,1
11,0,122,3,1,0,7492,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,7,28,0,12,1
26,0,265,3,1,1,6284,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,14,0,14,0
27,0,140,3,2,2,2,1,1,0,1,1,0,0,9,0,1,0,0,0,1,0,87,11,33,20,0
15,0,118,3,1,1,1828,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,99,0,1
16,0,282,4,1,1,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,111,16,112,0,1
9,0,186,3,2,0,1216,1,1,0,1,0,0,0,8,0,1,0,1,0,0,0,0,0,0,38,1
33,0,154,2,0,0,2,1,1,0,1,0,0,2,4,0,1,1,1,0,0,0,0,48,49,23,1
37,0,204,3,1,0,2,0,0,0,1,0,0,2,5,0,0,1,0,0,0,0,161,0,100,13,0
20,0,1,3,0,3,2,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,8,2,0,23,1
16,0,127,2,1,0,2,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,96,7,0,0,1
12,0,140,2,0,0,2,1,0,1,1,1,0,2,6,0,0,0,1,0,0,0,0,4,16,12,0
7,0,45,3,1,0,618,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,82,0,0
23,0,166,3,1,0,3172,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,63,3,0,35,0
23,0,79,3,2,2,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,116,11,16,8,0
12,0,218,3,1,3,2981,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,8,0,28,12,1
24,0,121,3,1,0,5934,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1
16,0,1,3,1,0,3246,1,0,1,1,0,0,1,9,0,0,0,0,0,0,0,1,0,0,11,0
22,0,245,3,1,1,2061,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,22,22,1
20,0,99,3,1,0,587,1,1,0,1,0,0,1,3,0,0,0,0,0,0,0,191,33,45,0,1
28,0,124,3,1,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,31,20,0,0,0
31,0,161,3,2,0,2,1,1,0,1,0,0,0,3,0,1,1,0,0,0,0,0,4,0,0,0
16,0,142,2,0,0,258,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,124,20,0,0,0
29,0,92,2,2,0,3370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,39,0
17,0,201,3,1,0,2,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,7,31,6,1
30,0,209,2,2,0,2,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,20,0,0,0
4,0,157,3,1,0,2161,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,134,0,0
32,0,92,3,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,175,28,0
19,0,79,3,1,2,371,1,1,1,1,0,0,0,5,0,1,0,0,0,0,0,45,4,189,0,1
20,0,140,3,2,0,40,1,1,0,1,0,0,0,16,0,0,1,0,0,0,0,0,0,0,8,1
40,0,229,2,1,2,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,68,50,1
26,0,72,2,1,0,2,1,1,1,1,0,0,1,2,0,1,1,0,0,0,0,48,1,0,20,1
7,0,216,3,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,106,0,0,0,1
27,0,286,2,2,0,2101,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,160,0,0
8,0,107,3,1,0,2605,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,64,7,13,24,0
5,0,118,3,2,0,1340,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,144,3,0,6,0
28,0,173,2,2,0,1939,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,25,8,0,25,1
21,0,254,3,1,0,2087,1,0,0,0,0,0,1,5,1,1,0,1,0,1,0,120,10,0,25,1
26,0,158,3,1,0,2,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,103,5,3,0,0
6,0,108,3,2,5,1992,1,1,1,1,0,0,2,0,0,0,0,0,0,1,0,192,0,184,30,0
18,0,100,2,2,1,3116,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,1
19,0,200,3,1,2,2,1,1,0,1,0,0,0,6,0,0,1,0,0,0,0,12,1,87,8,0
23,0,18,3,0,0,2,1,0,1,1,0,0,0,7,0,1,1,0,0,0,0,0,12,89,9,0
19,0,180,2,1,0,3115,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,22,0,15,19,1
26,0,169,3,1,0,2,1,1,0,0,0,0,0,9,0,1,1,0,0,0,0,0,1,4,15,1
20,0,155,2,0,1,405,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,10,7,0
23,0,157,2,1,0,3369,1,0,0,0,0,0,1,10,0,1,0,0,0,1,0,22,15,36,20,1
27,0,218,3,1,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6,8,0,0,1
33,0,106,2,1,3,3571,1,1,0,1,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0
21,0,51,2,1,4,2596,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,232,4,0,15,0
8,0,86,3,1,2,1043,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,31,0,0,18,1
4,0,99,2,2,0,1823,1,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,16,72,0,1
27,0,259,3,1,0,3799,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,101,0,1
22,0,141,3,1,0,520,1,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,11,136,13,0
25,0,99,2,1,1,2715,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,76,9,99,2,1
13,0,173,3,1,1,2,1,1,1,1,0,0,1,3,0,0,1,0,0,1,0,0,16,0,0,0
4,0,137,3,1,1,2,1,0,1,1,0,0,0,2,0,1,1,0,0,0,0,112,5,40,21,1
27,0,165,3,1,5,3344,1,0,1,0,1,0,2,9,0,0,0,0,0,1,0,66,6,0,0,0
26,0,241,2,1,1,2,1,0,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,10,0
33,0,166,3,0,0,2936,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,12,0,53,4,1
23,0,1,4,1,0,5227,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,18,19,0,43,1
25,0,36,3,1,0,2,1,1,0,1,0,0,2,8,0,0,0,0,1,0,0,0,16,215,8,0
19,0,151,3,1,6,381,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,124,0,1
24,0,142,3,1,4,2,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,45,0,85,44,0
25,0,194,3,1,2,2,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,77,15,14,0,1
23,0,113,2,0,4,5016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,11,0
12,0,1,2,0,1,2120,1,1,0,1,0,0,0,7,0,0,0,0,0,0,0,52,12,0,0,1
24,0,52,4,1,1,4777,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,79,20,0,3,1
24,0,227,4,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39,24,167,21,1
14,0,89,3,1,0,1795,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,4,22,0,1
15,0,143,3,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,79,35,0
23,0,271,2,1,1,579,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,1
19,0,99,3,0,0,4702,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,21,0,33,28,1
16,0,60,4,1,1,3300,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0
32,0,96,3,1,0,2,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
17,0,263,3,1,0,2154,1,1,1,1,0,0,0,3,0,1,0,0,1,0,0,16,1,86,1,0
31,0,132,3,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,46,12,0,21,0
14,0,225,3,0,0,2,1,0,1,1,0,0,1,3,0,0,1,0,0,0,0,77,4,0,0,0
18,0,21,3,1,0,1982,1,0,1,1,0,0,0,3,0,0,1,1,1,0,0,0,13,112,12,1
9,0,123,3,1,0,2984,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,22,0,65,0,1
9,0,175,2,0,1,2428,0,0,0,1,0,0,0,11,0,0,1,0,0,0,0,2,9,110,6,1
27,0,49,3,1,1,2431,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,182,1,100,0,1
19,0,198,3,2,1,2,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,95,11,87,0,1
25,0,161,2,0,2,2365,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,52,0,0,0,0
21,0,100,2,0,1,2,1,1,0,1,0,0,0,15,0,0,0,0,0,0,0,2,8,122,16,1
15,0,39,3,1,0,2,1,0,0,1,0,0,1,6,0,1,1,0,1,1,0,38,18,0,0,1
26,0,37,3,0,0,6362,1,1,1,1,0,0,1,6,0,0,1,0,0,0,0,36,17,0,0,0
23,0,135,3,1,0,1547,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,1
18,0,24,3,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0
20,0,1,2,1,0,301,1,1,1,1,1,0,0,8,0,0,0,0,1,1,0,26,17,0,0,1
25,0,153,3,1,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,119,6,61,13,0
15,0,64,2,1,1,4341,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,19,0,1
39,0,64,2,2,0,2,1,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,18,12,0,1
19,0,76,2,0,1,3184,1,0,0,0,0,0,1,14,0,0,1,0,0,1,0,63,9,90,17,1
11,0,38,3,2,0,2160,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,97,9,41,0,0
9,0,114,3,2,2,7100,1,0,0,1,0,0,2,10,0,1,0,0,1,1,0,0,2,0,0,0
24,0,208,3,1,0,5612,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,81,20,120,16,0
21,0,258,3,1,0,1162,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,70,18,0,0,1
6,0,95,2,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,87,0,19,4,1
14,0,87,3,1,1,196,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,1
36,0,158,3,2,1,2,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,8,122,24,0
16,0,258,3,0,0,4422,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,59,30,48,0,1
29,0,232,4,2,1,2089,1,1,0,1,0,0,0,6,0,0,0,0,0,0,0,50,23,0,0,0
28,0,251,2,2,0,1342,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21,14,1
25,0,29,4,0,0,1542,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,34,19,44,0,1
19,0,1,3,0,0,4950,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,76,0,218,0,0
23,0,203,2,1,0,277,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,13,0,145,7,0
12,0,237,3,2,0,919,1,1,0,1,0,0,1,2,0,1,1,0,0,1,0,0,13,0,0,0
33,0,111,2,1,0,6614,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,18,0,60,4,1
8,0,351,3,1,2,2732,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,94,11,0,0,1
21,0,24,3,1,1,685,1,1,0,1,0,0,1,7,0,0,1,0,0,1,0,152,13,256,0,1
25,0,159,2,1,1,8745,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,25,25,24,5,1
15,0,21,3,1,1,1525,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,1
31,0,139,2,2,0,2739,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,25,36,0,0,1
23,0,222,3,1,1,2,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,43,21,24,16,0
10,0,208,3,0,0,2,1,1,1,1,0,0,0,7,0,0,0,0,0,0,0,17,9,0,0,1
22,0,83,2,1,0,4681,0,0,0,0,0,0,0,11,0,0,1,0,0,1,0,30,4,80,9,1
7,0,193,3,1,4,92,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52,8,0,0,0
19,0,210,2,1,4,2864,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,96,14,1
9,0,146,3,1,0,323,0,0,0,0,0,0,2,4,0,1,0,0,0,1,0,95,9,44,0,1
21,0,178,2,1,2,4441,1,1,0,1,0,0,3,2,0,0,1,0,0,1,0,0,14,75,0,1
32,0,289,2,1,1,1957,1,0,0,1,0,0,0,8,0,1,0,0,0,0,0,0,15,90,0,1
18,0,156,2,1,0,444,1,1,0,0,0,0,1,14,0,1,0,0,0,0,0,86,0,1,1,1
29,0,186,2,1,3,3521,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,61,23,0,12,0
19,0,94,2,1,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,1
18,0,101,2,1,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,68,8,128,44,1
40,0,221,3,2,0,2368,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,27,39,33,1
9,0,157,3,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,0,24,1
24,0,1,3,2,0,7573,0,1,0,1,0,0,0,10,0,0,1,0,0,0,0,0,1,166,23,0
20,0,213,3,1,0,7138,1,0,1,1,1,0,0,10,0,1,0,0,0,0,0,130,18,0,0,1
27,0,49,2,2,0,534,1,1,1,1,0,0,2,3,0,1,0,0,0,1,0,50,4,282,0,1
26,0,151,3,1,0,4625,1,1,1,0,0,0,0,3,0,0,0,0,0,1,0,185,0,0,0,1
29,0,164,2,2,0,512,1,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,16,0,0,1
27,0,225,3,1,2,5756,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,73,36,0
27,0,262,2,2,0,743,1,0,1,1,0,0,2,2,0,1,0,0,0,1,0,130,9,0,0,1
24,0,106,2,1,0,3247,1,0,0,0,1,0,0,6,0,1,0,0,1,1,0,0,0,31,0,1
27,0,125,2,2,0,2431,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,65,0,0,22,0
16,0,179,3,1,0,3113,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,4,0,21,1
27,0,184,3,1,3,456,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
13,0,300,3,2,0,5403,1,1,1,1,1,0,2,4,0,0,1,0,0,0,0,94,0,0,39,1
10,0,334,2,2,3,2824,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,7,0,20,0
6,0,262,3,2,0,2,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,107,0,0,29,0
26,0,245,3,1,0,480,1,1,0,1,0,0,0,12,0,0,0,0,1,0,0,0,0,227,0,0
28,0,117,3,2,0,2,1,0,0,0,0,0,0,7,0,1,0,0,0,1,0,89,18,0,6,0
21,0,144,3,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,78,18,43,26,0
29,0,212,2,1,0,5612,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,134,0,280,72,0
25,0,202,2,1,0,1322,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,43,8,15,0
28,0,132,2,1,0,770,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,170,0,70,16,1
26,0,181,3,1,0,1349,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,78,16,0,0,0
12,0,204,2,1,0,1845,0,1,0,1,0,0,1,10,0,1,0,0,0,1,0,53,0,31,0,1
20,0,285,2,0,1,1482,1,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,15,0,0,0
21,0,210,3,1,0,1802,1,1,0,1,0,0,0,5,0,1,0,0,1,0,0,50,0,90,12,0
7,0,86,2,1,3,1771,1,1,0,1,1,0,0,3,0,1,1,0,1,0,0,93,16,0,13,1
23,0,183,2,1,0,188,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,21,0,39,0
42,0,193,2,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,99,1,105,36,1
31,0,213,4,1,0,797,0,1,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,192,18,1
18,0,259,2,1,2,161,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,123,10,205,3,0
23,0,296,3,1,0,5924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,34,34,20,8,0
12,0,176,3,2,1,3154,1,0,1,1,1,0,0,3,0,1,0,0,0,0,0,0,16,0,19,0
8,0,95,3,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,0,118,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,35,1
45,0,211,2,2,0,2,0,1,1,0,1,0,2,5,0,0,0,0,0,1,0,54,5,76,37,1
19,0,71,3,1,0,2,1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,1
19,0,124,3,2,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,203,0,0
19,0,69,2,1,1,1241,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,35,0,77,28,1
22,0,54,3,2,0,1124,1,0,1,1,0,0,0,4,0,1,0,0,0,0,0,81,0,0,53,1
31,0,228,3,1,3,3932,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,98,7,0,0,0
32,0,128,3,2,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,25,0,3,1
16,0,95,2,0,2,2134,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,78,0,138,9,1
36,0,113,2,2,0,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,14,2,3,34,1
36,0,236,3,1,0,2531,1,1,0,1,0,0,0,11,0,1,0,0,0,0,0,55,4,10,29,1
11,0,147,3,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,5,0,0
42,0,40,3,2,2,7330,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0
22,0,294,3,1,0,523,0,1,0,1,0,0,0,6,0,1,1,0,1,1,0,82,17,0,0,1
22,0,112,3,1,2,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,73,0,76,0,0
23,0,242,2,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,15,71,0,1
14,0,1,3,2,4,1784,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,13,25,8,1
8,0,66,3,1,1,297,1,1,0,0,0,0,0,9,0,0,1,1,1,0,0,0,0,0,3,0
23,0,104,4,1,0,2,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
26,0,215,3,2,0,5595,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,7,103,0,1
11,0,67,3,1,1,2,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,73,2,62,2,0
12,0,98,3,2,1,2843,0,1,0,1,1,0,1,7,0,0,0,0,0,1,0,40,0,0,0,0
5,0,237,4,1,0,2,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,169,4,54,10,0
16,0,1,3,1,0,2,1,0,0,1,0,0,2,7,0,1,0,0,0,0,0,148,11,0,0,1
16,0,114,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,18,11,1
27,0,130,3,1,0,6283,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,142,11,0,0,1
28,0,167,4,0,0,1678,1,1,0,1,0,0,0,5,0,1,0,0,0,1,0,16,7,0,0,0
35,0,196,2,1,2,771,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,26,12,87,16,0
15,0,105,3,2,0,2,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,27,18,13,0,0
13,0,41,3,2,0,1078,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,41,13,0,0,0
12,0,70,2,1,0,2,1,0,1,0,1,0,2,11,0,1,1,0,0,1,0,105,19,0,23,1
17,0,109,2,0,0,2685,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,0,1
32,0,105,3,0,3,1356,1,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,14,12,60,0
28,0,296,4,1,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,142,29,1
13,0,278,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55,27,0,0,0
15,0,193,3,2,0,2,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0
11,0,48,2,1,1,980,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,74,5,0,11,0
19,0,1,2,1,3,6061,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,23,11,0,9,1
4,0,64,3,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,15,19,0,0,0
22,0,269,3,2,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,30,1
20,0,236,2,1,0,2,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,41,2,54,0,1
19,0,215,3,0,0,4418,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,4,13,5,0
25,0,182,3,1,2,1501,1,0,1,1,0,0,0,5,0,1,0,0,0,0,0,60,7,67,2,1
16,0,1,3,2,0,442,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,81,22,209,10,1
19,0,149,2,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,81,17,0,0,1
19,0,221,2,1,0,2623,1,0,0,1,0,0,2,6,0,1,0,0,0,0,0,17,0,22,0,1
28,0,1,3,2,1,2434,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,32,3,36,0,0
16,0,100,2,2,1,4435,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,14,0,0,0,0
